# PONTOS DA IMAGEM... 
0 1:74 2:61 3:52
0 1:69 2:56 3:47
0 1:59 2:46 3:37
0 1:65 2:52 3:43
0 1:62 2:47 3:40
0 1:51 2:36 3:29
0 1:37 2:24 3:16
0 1:31 2:18 3:10
0 1:31 2:21 3:12
0 1:36 2:26 3:17
0 1:39 2:31 3:20
0 1:44 2:36 3:25
0 1:53 2:45 3:32
0 1:61 2:53 3:40
0 1:60 2:52 3:39
0 1:55 2:47 3:34
0 1:55 2:49 3:35
0 1:56 2:50 3:36
0 1:53 2:47 3:31
0 1:59 2:53 3:37
0 1:67 2:60 3:44
0 1:60 2:52 3:39
0 1:59 2:51 3:40
0 1:58 2:49 3:40
0 1:52 2:41 3:35
0 1:50 2:39 3:33
0 1:54 2:41 3:33
0 1:50 2:36 3:27
0 1:67 2:53 3:42
0 1:98 2:82 3:67
0 1:110 2:94 3:78
0 1:110 2:93 3:73
0 1:120 2:104 3:81
0 1:137 2:119 3:95
0 1:142 2:122 3:97
0 1:126 2:104 3:80
0 1:115 2:90 3:68
0 1:113 2:88 3:66
0 1:122 2:97 3:77
0 1:130 2:105 3:85
0 1:125 2:100 3:78
0 1:125 2:101 3:77
0 1:126 2:102 3:76
0 1:135 2:111 3:85
0 1:147 2:123 3:99
0 1:151 2:127 3:103
0 1:140 2:115 3:93
0 1:124 2:99 3:77
0 1:119 2:94 3:72
0 1:123 2:99 3:75
0 1:142 2:116 3:93
0 1:140 2:114 3:91
0 1:126 2:100 3:77
0 1:116 2:90 3:67
0 1:114 2:89 3:67
0 1:108 2:86 3:63
0 1:108 2:83 3:61
0 1:113 2:88 3:66
0 1:106 2:84 3:63
0 1:106 2:84 3:63
0 1:104 2:82 3:61
0 1:101 2:79 3:58
0 1:95 2:74 3:55
0 1:99 2:78 3:59
0 1:106 2:84 3:63
0 1:105 2:80 3:58
0 1:107 2:81 3:58
0 1:110 2:82 3:60
0 1:116 2:90 3:67
0 1:114 2:88 3:65
0 1:108 2:82 3:59
0 1:116 2:90 3:67
0 1:130 2:104 3:81
0 1:131 2:105 3:82
0 1:125 2:99 3:76
0 1:120 2:94 3:71
0 1:115 2:88 3:67
0 1:113 2:87 3:64
0 1:123 2:97 3:74
0 1:148 2:124 3:100
0 1:156 2:134 3:111
0 1:150 2:129 3:110
0 1:153 2:134 3:119
0 1:170 2:152 3:138
0 1:166 2:148 3:134
0 1:151 2:133 3:121
0 1:156 2:137 3:130
0 1:154 2:137 3:129
0 1:141 2:124 3:114
0 1:180 2:163 3:153
0 1:191 2:177 3:164
0 1:165 2:151 3:140
0 1:138 2:123 3:118
0 1:125 2:110 3:107
0 1:116 2:102 3:99
0 1:109 2:96 3:90
0 1:154 2:140 3:131
0 1:139 2:125 3:116
0 1:54 2:40 3:31
0 1:47 2:34 3:26
0 1:189 2:180 3:171
0 1:150 2:142 3:131
0 1:179 2:170 3:155
0 1:232 2:219 3:202
0 1:216 2:200 3:177
0 1:227 2:209 3:185
0 1:226 2:208 3:186
0 1:180 2:163 3:145
0 1:106 2:90 3:75
0 1:134 2:120 3:109
0 1:238 2:221 3:213
0 1:213 2:196 3:188
0 1:154 2:140 3:131
0 1:200 2:188 3:176
0 1:244 2:232 3:216
0 1:242 2:231 3:213
0 1:254 2:241 3:222
0 1:249 2:234 3:215
0 1:234 2:217 3:199
0 1:201 2:184 3:168
0 1:147 2:129 3:115
0 1:122 2:104 3:94
0 1:172 2:153 3:146
0 1:214 2:197 3:190
0 1:160 2:143 3:136
0 1:101 2:84 3:76
0 1:143 2:129 3:118
0 1:222 2:206 3:191
0 1:252 2:235 3:215
0 1:243 2:225 3:201
0 1:237 2:217 3:192
0 1:247 2:227 3:202
0 1:252 2:230 3:206
0 1:246 2:224 3:200
0 1:245 2:223 3:199
0 1:247 2:225 3:201
0 1:243 2:221 3:197
0 1:248 2:226 3:202
0 1:250 2:228 3:204
0 1:249 2:225 3:201
0 1:245 2:219 3:196
0 1:252 2:226 3:203
0 1:255 2:229 3:206
0 1:245 2:221 3:197
0 1:253 2:229 3:203
0 1:255 2:234 3:207
0 1:252 2:228 3:200
0 1:245 2:221 3:193
0 1:250 2:224 3:199
0 1:249 2:223 3:198
0 1:245 2:219 3:192
0 1:250 2:224 3:197
0 1:250 2:224 3:197
0 1:238 2:211 3:184
0 1:233 2:206 3:179
0 1:236 2:206 3:180
0 1:237 2:207 3:179
0 1:241 2:211 3:183
0 1:243 2:213 3:187
0 1:240 2:213 3:186
0 1:247 2:221 3:196
0 1:233 2:207 3:182
0 1:225 2:197 3:175
0 1:231 2:203 3:182
0 1:236 2:208 3:187
0 1:230 2:202 3:181
0 1:227 2:197 3:173
0 1:228 2:198 3:172
0 1:228 2:201 3:172
0 1:238 2:211 3:182
0 1:233 2:208 3:177
0 1:226 2:203 3:172
0 1:215 2:194 3:167
0 1:199 2:177 3:153
0 1:200 2:178 3:155
0 1:210 2:185 3:165
0 1:209 2:182 3:165
0 1:208 2:179 3:165
0 1:195 2:167 3:153
0 1:165 2:137 3:125
0 1:144 2:118 3:105
0 1:167 2:141 3:128
0 1:172 2:145 3:134
0 1:144 2:120 3:108
0 1:142 2:119 3:105
0 1:146 2:123 3:109
0 1:138 2:115 3:99
0 1:146 2:120 3:103
0 1:153 2:126 3:105
0 1:142 2:115 3:94
0 1:137 2:111 3:88
0 1:158 2:132 3:109
0 1:179 2:152 3:131
0 1:177 2:150 3:129
0 1:173 2:146 3:125
0 1:173 2:146 3:125
0 1:173 2:145 3:124
0 1:195 2:167 3:146
0 1:211 2:184 3:163
0 1:215 2:188 3:167
0 1:212 2:185 3:164
0 1:194 2:167 3:146
0 1:192 2:165 3:144
0 1:202 2:175 3:154
0 1:223 2:196 3:175
0 1:208 2:181 3:160
0 1:182 2:154 3:132
0 1:171 2:143 3:121
0 1:212 2:181 3:160
0 1:208 2:180 3:158
0 1:193 2:167 3:144
0 1:168 2:142 3:119
0 1:163 2:137 3:114
0 1:186 2:160 3:137
0 1:186 2:162 3:138
0 1:194 2:170 3:146
0 1:210 2:184 3:161
0 1:204 2:178 3:155
0 1:192 2:164 3:143
0 1:184 2:156 3:135
0 1:162 2:131 3:110
0 1:161 2:129 3:106
0 1:162 2:132 3:106
0 1:153 2:123 3:97
0 1:145 2:117 3:93
0 1:141 2:113 3:91
0 1:136 2:109 3:90
0 1:142 2:115 3:98
0 1:142 2:116 3:101
0 1:137 2:111 3:96
0 1:129 2:106 3:88
0 1:137 2:114 3:96
0 1:155 2:132 3:114
0 1:178 2:155 3:137
0 1:196 2:170 3:157
0 1:207 2:180 3:171
0 1:172 2:144 3:140
0 1:83 2:62 3:59
0 1:22 2:8 3:8
0 1:8 2:0 3:0
0 1:7 2:1 3:1
0 1:12 2:7 3:4
0 1:71 2:61 3:52
0 1:138 2:124 3:111
0 1:140 2:123 3:105
0 1:128 2:110 3:90
0 1:123 2:106 3:88
0 1:119 2:104 3:85
0 1:115 2:102 3:83
0 1:115 2:102 3:85
0 1:109 2:96 3:80
0 1:64 2:64 3:62
0 1:104 2:105 3:100
0 1:126 2:127 3:122
0 1:109 2:110 3:105
0 1:82 2:84 3:79
0 1:66 2:68 3:63
0 1:57 2:59 3:54
0 1:49 2:51 3:46
0 1:46 2:51 3:47
0 1:51 2:56 3:52
0 1:47 2:51 3:50
0 1:47 2:53 3:51
0 1:57 2:63 3:63
0 1:55 2:64 3:63
0 1:56 2:62 3:62
0 1:63 2:69 3:69
0 1:70 2:74 3:73
0 1:66 2:70 3:69
0 1:64 2:68 3:67
0 1:64 2:68 3:67
0 1:66 2:70 3:69
0 1:68 2:72 3:71
0 1:69 2:73 3:72
0 1:69 2:73 3:72
0 1:68 2:72 3:71
0 1:65 2:69 3:68
0 1:62 2:68 3:66
0 1:65 2:71 3:69
0 1:74 2:80 3:78
0 1:82 2:88 3:86
0 1:83 2:89 3:87
0 1:80 2:84 3:83
0 1:85 2:87 3:84
0 1:93 2:95 3:92
0 1:89 2:91 3:88
0 1:75 2:77 3:74
0 1:65 2:67 3:64
0 1:66 2:68 3:65
0 1:66 2:68 3:65
0 1:67 2:69 3:66
0 1:64 2:66 3:63
0 1:61 2:63 3:60
0 1:63 2:65 3:62
0 1:70 2:72 3:69
0 1:75 2:77 3:74
0 1:77 2:79 3:76
0 1:74 2:79 3:75
0 1:76 2:81 3:77
0 1:67 2:72 3:68
0 1:71 2:76 3:72
0 1:84 2:90 3:86
0 1:84 2:89 3:83
0 1:76 2:78 3:73
0 1:66 2:69 3:62
0 1:57 2:60 3:53
0 1:59 2:62 3:55
0 1:58 2:59 3:53
0 1:50 2:51 3:46
0 1:53 2:54 3:49
0 1:66 2:66 3:64
0 1:73 2:72 3:70
0 1:74 2:73 3:71
0 1:73 2:73 3:71
0 1:77 2:78 3:73
0 1:82 2:83 3:78
0 1:79 2:80 3:74
0 1:71 2:72 3:66
0 1:72 2:73 3:67
0 1:78 2:77 3:73
0 1:74 2:73 3:69
0 1:69 2:65 3:62
0 1:69 2:65 3:62
0 1:70 2:69 3:65
0 1:74 2:73 3:69
0 1:79 2:75 3:72
0 1:81 2:77 3:74
0 1:91 2:87 3:84
0 1:95 2:91 3:88
0 1:86 2:83 3:78
0 1:70 2:67 3:62
0 1:78 2:73 3:69
0 1:100 2:95 3:91
0 1:95 2:90 3:86
0 1:72 2:67 3:63
0 1:64 2:59 3:55
0 1:70 2:65 3:61
0 1:78 2:73 3:69
0 1:84 2:79 3:75
0 1:87 2:82 3:78
0 1:96 2:91 3:87
0 1:104 2:99 3:95
0 1:97 2:92 3:88
0 1:92 2:87 3:83
0 1:95 2:90 3:84
0 1:112 2:105 3:97
0 1:115 2:108 3:98
0 1:118 2:112 3:100
0 1:123 2:117 3:105
0 1:122 2:116 3:104
0 1:137 2:129 3:118
0 1:149 2:141 3:128
0 1:125 2:117 3:104
0 1:110 2:100 3:88
0 1:108 2:98 3:86
0 1:127 2:115 3:103
0 1:152 2:140 3:126
0 1:159 2:150 3:135
0 1:148 2:139 3:124
0 1:126 2:117 3:102
0 1:108 2:98 3:86
0 1:101 2:91 3:81
0 1:115 2:105 3:95
0 1:109 2:99 3:90
0 1:106 2:96 3:87
0 1:120 2:110 3:100
0 1:120 2:110 3:100
0 1:128 2:118 3:108
0 1:142 2:132 3:122
0 1:137 2:127 3:117
0 1:125 2:115 3:103
0 1:118 2:108 3:96
0 1:111 2:101 3:89
0 1:115 2:106 3:91
0 1:135 2:126 3:111
0 1:146 2:136 3:124
0 1:143 2:133 3:123
0 1:140 2:127 3:118
0 1:100 2:87 3:78
0 1:69 2:56 3:47
0 1:95 2:83 3:71
0 1:121 2:109 3:97
0 1:106 2:94 3:80
0 1:92 2:78 3:65
0 1:84 2:70 3:57
0 1:96 2:82 3:69
0 1:106 2:92 3:81
0 1:98 2:81 3:71
0 1:91 2:74 3:66
0 1:92 2:75 3:67
0 1:90 2:73 3:65
0 1:89 2:72 3:64
0 1:87 2:70 3:62
0 1:91 2:74 3:66
0 1:88 2:71 3:61
0 1:75 2:58 3:48
0 1:63 2:49 3:36
0 1:61 2:48 3:32
0 1:61 2:49 3:33
0 1:61 2:50 3:32
0 1:77 2:68 3:51
0 1:82 2:73 3:56
0 1:70 2:61 3:44
0 1:48 2:39 3:22
0 1:51 2:42 3:27
0 1:71 2:62 3:47
0 1:76 2:66 3:54
0 1:66 2:54 3:42
0 1:66 2:54 3:42
0 1:63 2:49 3:36
0 1:67 2:53 3:42
0 1:56 2:44 3:32
0 1:32 2:19 3:10
0 1:21 2:11 3:1
0 1:26 2:18 3:7
0 1:30 2:22 3:11
0 1:30 2:22 3:11
0 1:29 2:23 3:11
0 1:29 2:23 3:11
0 1:31 2:25 3:13
0 1:32 2:26 3:14
0 1:37 2:31 3:19
0 1:44 2:38 3:24
0 1:48 2:42 3:26
0 1:51 2:45 3:29
0 1:52 2:46 3:30
0 1:45 2:39 3:25
0 1:40 2:32 3:21
0 1:45 2:36 3:27
0 1:58 2:47 3:41
0 1:61 2:50 3:44
0 1:69 2:56 3:48
0 1:70 2:57 3:48
0 1:66 2:54 3:42
0 1:75 2:61 3:48
0 1:92 2:79 3:63
0 1:109 2:94 3:75
0 1:123 2:106 3:86
0 1:139 2:121 3:97
0 1:136 2:116 3:91
0 1:127 2:105 3:81
0 1:122 2:97 3:75
0 1:120 2:95 3:73
0 1:124 2:99 3:77
0 1:130 2:105 3:83
0 1:130 2:106 3:82
0 1:129 2:105 3:81
0 1:126 2:102 3:76
0 1:123 2:99 3:73
0 1:136 2:112 3:88
0 1:155 2:131 3:107
0 1:154 2:129 3:107
0 1:130 2:105 3:83
0 1:115 2:90 3:68
0 1:117 2:92 3:70
0 1:128 2:102 3:79
0 1:135 2:109 3:86
0 1:128 2:102 3:79
0 1:122 2:96 3:73
0 1:122 2:97 3:75
0 1:113 2:88 3:66
0 1:107 2:82 3:60
0 1:111 2:86 3:64
0 1:109 2:87 3:64
0 1:110 2:88 3:65
0 1:111 2:89 3:68
0 1:105 2:83 3:62
0 1:97 2:76 3:57
0 1:102 2:81 3:62
0 1:109 2:87 3:66
0 1:110 2:85 3:65
0 1:109 2:82 3:61
0 1:108 2:82 3:59
0 1:114 2:87 3:66
0 1:116 2:89 3:68
0 1:113 2:86 3:65
0 1:116 2:89 3:68
0 1:126 2:100 3:77
0 1:129 2:103 3:80
0 1:126 2:100 3:77
0 1:122 2:96 3:73
0 1:117 2:91 3:68
0 1:115 2:89 3:66
0 1:123 2:97 3:74
0 1:144 2:118 3:95
0 1:153 2:128 3:106
0 1:141 2:120 3:101
0 1:139 2:120 3:105
0 1:157 2:139 3:125
0 1:165 2:147 3:133
0 1:151 2:135 3:122
0 1:152 2:135 3:127
0 1:147 2:130 3:122
0 1:118 2:101 3:91
0 1:149 2:135 3:124
0 1:183 2:169 3:156
0 1:172 2:158 3:147
0 1:133 2:120 3:114
0 1:112 2:98 3:95
0 1:115 2:101 3:98
0 1:118 2:105 3:99
0 1:159 2:144 3:137
0 1:143 2:128 3:121
0 1:48 2:35 3:29
0 1:45 2:34 3:28
0 1:187 2:178 3:171
0 1:121 2:112 3:103
0 1:142 2:132 3:120
0 1:217 2:204 3:187
0 1:224 2:209 3:188
0 1:224 2:208 3:185
0 1:227 2:210 3:190
0 1:202 2:185 3:167
0 1:120 2:104 3:89
0 1:124 2:110 3:97
0 1:232 2:216 3:203
0 1:230 2:216 3:203
0 1:195 2:183 3:169
0 1:224 2:215 3:198
0 1:254 2:246 3:225
0 1:254 2:246 3:225
0 1:255 2:246 3:226
0 1:243 2:232 3:212
0 1:223 2:207 3:191
0 1:184 2:168 3:153
0 1:130 2:114 3:101
0 1:110 2:94 3:81
0 1:167 2:150 3:140
0 1:231 2:217 3:208
0 1:206 2:192 3:183
0 1:137 2:123 3:114
0 1:142 2:128 3:117
0 1:215 2:199 3:184
0 1:248 2:231 3:211
0 1:237 2:219 3:197
0 1:233 2:213 3:189
0 1:243 2:223 3:198
0 1:249 2:227 3:203
0 1:250 2:228 3:204
0 1:251 2:229 3:205
0 1:248 2:226 3:202
0 1:246 2:224 3:200
0 1:247 2:225 3:201
0 1:249 2:225 3:201
0 1:246 2:222 3:198
0 1:241 2:217 3:193
0 1:253 2:229 3:205
0 1:255 2:234 3:210
0 1:230 2:206 3:182
0 1:237 2:213 3:187
0 1:250 2:226 3:200
0 1:251 2:227 3:201
0 1:247 2:223 3:197
0 1:251 2:227 3:201
0 1:250 2:226 3:200
0 1:247 2:223 3:197
0 1:254 2:230 3:204
0 1:250 2:224 3:197
0 1:237 2:210 3:183
0 1:233 2:206 3:179
0 1:236 2:209 3:182
0 1:237 2:210 3:183
0 1:241 2:214 3:187
0 1:242 2:214 3:190
0 1:243 2:215 3:191
0 1:249 2:223 3:198
0 1:240 2:214 3:189
0 1:238 2:210 3:188
0 1:244 2:213 3:192
0 1:242 2:214 3:192
0 1:233 2:205 3:183
0 1:224 2:194 3:170
0 1:221 2:191 3:165
0 1:230 2:203 3:174
0 1:240 2:213 3:184
0 1:229 2:204 3:174
0 1:213 2:189 3:161
0 1:200 2:179 3:152
0 1:201 2:179 3:155
0 1:210 2:188 3:165
0 1:216 2:191 3:169
0 1:222 2:193 3:175
0 1:212 2:183 3:165
0 1:176 2:148 3:134
0 1:146 2:118 3:106
0 1:142 2:116 3:103
0 1:166 2:142 3:130
0 1:169 2:145 3:135
0 1:149 2:125 3:115
0 1:143 2:119 3:107
0 1:141 2:118 3:104
0 1:140 2:117 3:101
0 1:156 2:133 3:115
0 1:168 2:143 3:121
0 1:156 2:132 3:108
0 1:151 2:127 3:103
0 1:154 2:130 3:106
0 1:164 2:137 3:116
0 1:193 2:166 3:145
0 1:209 2:182 3:161
0 1:182 2:155 3:134
0 1:166 2:139 3:118
0 1:189 2:162 3:141
0 1:205 2:178 3:157
0 1:213 2:186 3:165
0 1:223 2:196 3:175
0 1:204 2:177 3:156
0 1:209 2:182 3:161
0 1:215 2:188 3:167
0 1:231 2:204 3:183
0 1:206 2:179 3:158
0 1:182 2:154 3:132
0 1:201 2:173 3:149
0 1:228 2:200 3:176
0 1:215 2:187 3:163
0 1:191 2:165 3:140
0 1:176 2:150 3:125
0 1:181 2:157 3:133
0 1:192 2:168 3:144
0 1:183 2:157 3:134
0 1:187 2:161 3:138
0 1:199 2:174 3:152
0 1:200 2:173 3:152
0 1:194 2:166 3:145
0 1:192 2:164 3:143
0 1:166 2:135 3:115
0 1:158 2:127 3:106
0 1:161 2:131 3:107
0 1:157 2:127 3:101
0 1:150 2:122 3:98
0 1:146 2:118 3:96
0 1:138 2:111 3:90
0 1:137 2:110 3:91
0 1:135 2:109 3:94
0 1:134 2:111 3:95
0 1:138 2:115 3:97
0 1:151 2:129 3:108
0 1:172 2:150 3:129
0 1:185 2:162 3:144
0 1:185 2:159 3:146
0 1:196 2:169 3:158
0 1:186 2:159 3:152
0 1:115 2:91 3:87
0 1:32 2:16 3:16
0 1:22 2:10 3:10
0 1:35 2:25 3:24
0 1:49 2:40 3:35
0 1:110 2:97 3:89
0 1:161 2:147 3:134
0 1:143 2:126 3:108
0 1:122 2:105 3:85
0 1:123 2:106 3:88
0 1:136 2:119 3:101
0 1:140 2:124 3:108
0 1:132 2:119 3:102
0 1:119 2:106 3:90
0 1:76 2:77 3:72
0 1:101 2:102 3:96
0 1:117 2:118 3:112
0 1:110 2:111 3:105
0 1:91 2:93 3:88
0 1:72 2:74 3:69
0 1:65 2:67 3:62
0 1:65 2:67 3:62
0 1:56 2:61 3:57
0 1:57 2:62 3:58
0 1:51 2:55 3:54
0 1:56 2:60 3:59
0 1:65 2:71 3:71
0 1:63 2:69 3:69
0 1:64 2:70 3:70
0 1:71 2:77 3:77
0 1:67 2:71 3:70
0 1:67 2:71 3:70
0 1:69 2:73 3:72
0 1:68 2:72 3:71
0 1:68 2:72 3:71
0 1:67 2:71 3:70
0 1:65 2:69 3:68
0 1:68 2:72 3:71
0 1:70 2:74 3:73
0 1:70 2:74 3:73
0 1:68 2:74 3:72
0 1:70 2:76 3:74
0 1:72 2:78 3:76
0 1:76 2:82 3:80
0 1:82 2:88 3:86
0 1:80 2:84 3:83
0 1:83 2:85 3:82
0 1:90 2:92 3:89
0 1:90 2:92 3:89
0 1:78 2:80 3:77
0 1:72 2:74 3:71
0 1:73 2:75 3:72
0 1:69 2:71 3:68
0 1:67 2:69 3:66
0 1:65 2:67 3:64
0 1:64 2:66 3:63
0 1:65 2:67 3:64
0 1:69 2:71 3:68
0 1:73 2:75 3:72
0 1:75 2:77 3:74
0 1:73 2:78 3:74
0 1:74 2:79 3:75
0 1:69 2:74 3:70
0 1:78 2:83 3:79
0 1:92 2:97 3:91
0 1:92 2:97 3:91
0 1:88 2:91 3:84
0 1:79 2:82 3:75
0 1:69 2:72 3:65
0 1:66 2:69 3:62
0 1:68 2:69 3:63
0 1:59 2:60 3:54
0 1:54 2:55 3:50
0 1:61 2:62 3:57
0 1:68 2:67 3:65
0 1:71 2:70 3:68
0 1:73 2:72 3:68
0 1:73 2:74 3:69
0 1:81 2:82 3:76
0 1:82 2:83 3:77
0 1:78 2:79 3:73
0 1:81 2:82 3:76
0 1:85 2:84 3:80
0 1:80 2:79 3:75
0 1:71 2:67 3:64
0 1:63 2:59 3:56
0 1:64 2:63 3:59
0 1:68 2:67 3:63
0 1:77 2:73 3:70
0 1:87 2:83 3:80
0 1:99 2:95 3:92
0 1:98 2:94 3:91
0 1:85 2:82 3:77
0 1:72 2:69 3:64
0 1:83 2:78 3:74
0 1:102 2:97 3:93
0 1:91 2:86 3:82
0 1:71 2:66 3:62
0 1:66 2:61 3:57
0 1:72 2:67 3:63
0 1:84 2:79 3:75
0 1:91 2:86 3:82
0 1:90 2:85 3:81
0 1:99 2:94 3:90
0 1:108 2:103 3:99
0 1:99 2:94 3:90
0 1:91 2:86 3:82
0 1:89 2:84 3:78
0 1:88 2:84 3:75
0 1:100 2:93 3:83
0 1:107 2:100 3:90
0 1:111 2:105 3:93
0 1:107 2:101 3:89
0 1:120 2:114 3:102
0 1:143 2:135 3:122
0 1:137 2:129 3:116
0 1:126 2:116 3:104
0 1:124 2:114 3:102
0 1:131 2:122 3:107
0 1:150 2:138 3:124
0 1:164 2:155 3:140
0 1:162 2:153 3:138
0 1:151 2:142 3:127
0 1:138 2:128 3:116
0 1:116 2:106 3:96
0 1:127 2:117 3:107
0 1:116 2:106 3:97
0 1:109 2:99 3:90
0 1:107 2:97 3:87
0 1:110 2:100 3:90
0 1:115 2:105 3:95
0 1:137 2:127 3:117
0 1:148 2:138 3:126
0 1:141 2:131 3:119
0 1:137 2:127 3:115
0 1:129 2:119 3:107
0 1:115 2:106 3:91
0 1:123 2:114 3:99
0 1:133 2:123 3:111
0 1:133 2:123 3:111
0 1:144 2:131 3:122
0 1:120 2:107 3:98
0 1:86 2:74 3:62
0 1:95 2:83 3:71
0 1:118 2:106 3:92
0 1:124 2:112 3:98
0 1:115 2:102 3:86
0 1:99 2:86 3:70
0 1:96 2:83 3:67
0 1:101 2:87 3:74
0 1:107 2:90 3:80
0 1:110 2:93 3:83
0 1:100 2:83 3:75
0 1:92 2:75 3:67
0 1:97 2:80 3:72
0 1:92 2:75 3:67
0 1:93 2:76 3:68
0 1:94 2:77 3:69
0 1:82 2:68 3:57
0 1:67 2:53 3:42
0 1:59 2:47 3:33
0 1:54 2:45 3:28
0 1:49 2:41 3:22
0 1:66 2:58 3:39
0 1:79 2:70 3:53
0 1:68 2:59 3:42
0 1:42 2:33 3:16
0 1:40 2:31 3:14
0 1:53 2:44 3:27
0 1:62 2:53 3:38
0 1:68 2:56 3:42
0 1:64 2:52 3:36
0 1:58 2:46 3:30
0 1:74 2:62 3:46
0 1:76 2:64 3:50
0 1:49 2:39 3:27
0 1:37 2:29 3:18
0 1:43 2:35 3:24
0 1:40 2:32 3:21
0 1:33 2:25 3:14
0 1:23 2:15 3:4
0 1:15 2:7 3:0
0 1:13 2:4 3:0
0 1:14 2:5 3:0
0 1:17 2:9 3:0
0 1:28 2:20 3:9
0 1:37 2:29 3:16
0 1:35 2:28 3:12
0 1:36 2:29 3:13
0 1:39 2:31 3:18
0 1:42 2:32 3:22
0 1:50 2:40 3:31
0 1:68 2:55 3:47
0 1:68 2:55 3:47
0 1:75 2:62 3:54
0 1:82 2:68 3:59
0 1:74 2:60 3:49
0 1:63 2:49 3:36
0 1:74 2:61 3:45
0 1:103 2:87 3:71
0 1:121 2:104 3:84
0 1:126 2:108 3:86
0 1:120 2:100 3:76
0 1:122 2:100 3:77
0 1:125 2:100 3:78
0 1:128 2:103 3:81
0 1:128 2:103 3:81
0 1:125 2:100 3:78
0 1:130 2:105 3:83
0 1:132 2:108 3:84
0 1:127 2:103 3:79
0 1:122 2:98 3:74
0 1:126 2:102 3:78
0 1:145 2:120 3:98
0 1:157 2:132 3:110
0 1:150 2:125 3:103
0 1:131 2:106 3:86
0 1:119 2:94 3:72
0 1:119 2:93 3:70
0 1:127 2:101 3:78
0 1:127 2:101 3:78
0 1:133 2:107 3:84
0 1:139 2:114 3:92
0 1:124 2:99 3:77
0 1:109 2:84 3:62
0 1:112 2:87 3:65
0 1:107 2:85 3:62
0 1:105 2:83 3:60
0 1:107 2:85 3:64
0 1:105 2:83 3:62
0 1:97 2:76 3:57
0 1:98 2:77 3:58
0 1:103 2:81 3:60
0 1:106 2:84 3:63
0 1:109 2:84 3:62
0 1:109 2:82 3:61
0 1:117 2:90 3:69
0 1:125 2:98 3:77
0 1:125 2:98 3:77
0 1:124 2:97 3:76
0 1:128 2:101 3:80
0 1:128 2:102 3:79
0 1:123 2:97 3:74
0 1:118 2:92 3:69
0 1:112 2:86 3:63
0 1:115 2:89 3:66
0 1:128 2:102 3:77
0 1:146 2:122 3:98
0 1:156 2:134 3:111
0 1:146 2:125 3:106
0 1:132 2:113 3:98
0 1:140 2:122 3:108
0 1:161 2:145 3:130
0 1:158 2:142 3:129
0 1:158 2:141 3:131
0 1:165 2:148 3:140
0 1:135 2:121 3:112
0 1:156 2:142 3:131
0 1:162 2:148 3:137
0 1:141 2:128 3:119
0 1:114 2:101 3:95
0 1:99 2:85 3:82
0 1:109 2:95 3:92
0 1:120 2:106 3:103
0 1:153 2:138 3:133
0 1:133 2:118 3:113
0 1:59 2:45 3:42
0 1:62 2:51 3:49
0 1:197 2:187 3:185
0 1:117 2:108 3:103
0 1:126 2:116 3:106
0 1:204 2:190 3:177
0 1:226 2:211 3:192
0 1:219 2:203 3:180
0 1:224 2:207 3:187
0 1:231 2:214 3:194
0 1:158 2:142 3:126
0 1:130 2:114 3:99
0 1:218 2:202 3:187
0 1:245 2:232 3:216
0 1:239 2:231 3:212
0 1:244 2:238 3:216
0 1:254 2:248 3:224
0 1:253 2:247 3:223
0 1:249 2:241 3:220
0 1:242 2:231 3:213
0 1:226 2:213 3:197
0 1:196 2:180 3:165
0 1:154 2:138 3:123
0 1:129 2:113 3:100
0 1:168 2:154 3:141
0 1:238 2:224 3:211
0 1:245 2:231 3:220
0 1:187 2:173 3:160
0 1:163 2:149 3:136
0 1:216 2:200 3:184
0 1:247 2:230 3:210
0 1:241 2:223 3:199
0 1:241 2:221 3:196
0 1:248 2:228 3:203
0 1:248 2:226 3:202
0 1:249 2:227 3:203
0 1:252 2:230 3:206
0 1:245 2:223 3:199
0 1:247 2:225 3:201
0 1:251 2:227 3:203
0 1:250 2:226 3:202
0 1:247 2:223 3:199
0 1:241 2:219 3:195
0 1:253 2:231 3:207
0 1:251 2:229 3:205
0 1:188 2:164 3:140
0 1:205 2:181 3:155
0 1:238 2:214 3:188
0 1:255 2:231 3:205
0 1:253 2:229 3:203
0 1:255 2:233 3:207
0 1:253 2:229 3:203
0 1:250 2:226 3:200
0 1:255 2:232 3:206
0 1:250 2:224 3:197
0 1:241 2:215 3:188
0 1:241 2:214 3:187
0 1:242 2:215 3:188
0 1:239 2:212 3:185
0 1:242 2:215 3:188
0 1:246 2:218 3:194
0 1:247 2:219 3:195
0 1:252 2:226 3:201
0 1:249 2:221 3:197
0 1:251 2:221 3:197
0 1:250 2:219 3:198
0 1:243 2:215 3:193
0 1:234 2:206 3:182
0 1:226 2:196 3:172
0 1:222 2:192 3:166
0 1:228 2:201 3:172
0 1:233 2:206 3:177
0 1:227 2:202 3:172
0 1:212 2:186 3:159
0 1:190 2:166 3:142
0 1:191 2:169 3:145
0 1:198 2:176 3:153
0 1:209 2:184 3:162
0 1:226 2:198 3:177
0 1:214 2:185 3:167
0 1:177 2:150 3:133
0 1:145 2:117 3:103
0 1:141 2:115 3:102
0 1:167 2:143 3:131
0 1:173 2:149 3:139
0 1:154 2:132 3:121
0 1:140 2:118 3:105
0 1:129 2:107 3:93
0 1:138 2:117 3:100
0 1:165 2:143 3:122
